"accepted_species","trait_EB_scaled"
"t53",-0.0346396419785788
"t54",-0.0030365340159719
"t79",-1.19570692697388
"t80",-0.735703745977376
"t17",-0.849344424185104
"t23",0.0173006961435868
"t24",-1.28108033289462
"t7",-0.0692620873759412
"t9",-1.29970404860424
"t55",-1.68281082264932
"t56",-0.856783454402652
"t47",-1.11112887263524
"t29",-1.28908558452597
"t30",-0.823065218860094
"t3",-1.29322314251051
"t21",-1.40182071491598
"t25",-2.46434146522745
"t57",-1.95451823271007
"t95",-2.17327259165587
"t96",-2.48922765510666
"t48",-1.10384251858177
"t49",-1.3616231231012
"t18",0.583994157080617
"t19",1.06240056909723
"t70",2.05685632605434
"t71",1.58771633173489
"t10",0.691226781310381
"t14",-0.26902623341678
"t61",-0.259988260744521
"t91",-0.39080546790873
"t92",-0.368836941117465
"t97",0.198556607759004
"t98",-0.0302867538865449
"t66",-0.00466491182491978
"t67",0.190735683345732
"t44",0.244121113008206
"t81",-0.366777239711554
"t82",-0.47013169941636
"t20",NA
"t77",NA
"t78",NA
"t39",1.08943797353015
"t85",0.708063197320038
"t86",NA
"t45",1.18889388522638
"t93",NA
"t94",NA
"t62",NA
"t63",NA
"t89",NA
"t90",0.697324300158659
"t41",0.0957643525081587
"t40",NA
"t64",0.699877281703958
"t65",0.590167081868597
"t12",1.68322380630053
"t13",0.987606860865197
"t5",1.1394871631696
"t6",-0.738608277096777
"t16",0.424282213401979
"t52",0.801334420423203
"t73",1.38562189972476
"t74",1.46201744661855
"t34",-1.07636076238139
"t35",0.184475791076709
"t28",-1.65720453158613
"t75",-0.835227786723162
"t76",-0.864658376020881
"t22",-0.166193825910904
"t87",-0.164898939812157
"t88",-0.260734917157291
"t83",-0.195284405447768
"t84",-0.213087386007536
"t72",-0.589133318124292
"t11",-0.164939555779035
"t8",-0.566712130149869
"t26",-0.536453951529071
"t50",-0.828138391671325
"t51",-0.170327005939492
"t46",-0.00899810531955383
"t36",0.345960172444656
"t2",1.59406199428472
"t42",-1.36431728780877
"t43",-1.42832707059983
"t27",0.05222453240414
"t58",0.404931906662539
"t59",0.0725524643004316
"t15",-0.469822329049517
"t4",-0.352019727866185
"t37",0.191851174296385
"t38",0.513239041787569
"t31",1.27560845360867
"t32",0.574733834289531
"t33",0.9263639424195
"t99",1.66994181212557
"t100",1.73334692598061
"t60",1.43558844095066
"t68",0.63676686451642
"t69",0.486667073923884
"t1",0.68659108591113
